Time,Day_of_week,Weather,Vehicle_type,Average_speed,Driving_Experience,Type_of_Collision,Area,Road_Alignment,Traffic_Density,Road_Condition,Temperature (°C),Accident_severity
02:03,Thursday,Foggy,Bus,39.13,Novice,Pedestrian,Highway,Junction,Medium,Muddy,16.8,Slight Injury
01:30,Tuesday,Clear,Bus,84.24,Novice,Rear-end,Urban,Junction,Medium,Dry,26.86,Serious Injury
17:07,Thursday,Foggy,Bus,43.01,Experienced,Rear-end,Rural,Junction,Medium,Wet,10.86,Slight Injury
20:26,Tuesday,Snowy,Bicycle,67.93,Novice,Rear-end,Highway,Junction,Medium,Dry,2.88,Slight Injury
11:10,Monday,Cloudy,Bicycle,121.55,Experienced,Rear-end,Rural,Junction,Low,Wet,29.0,Fatal Injury
19:48,Thursday,Windy,Bus,86.49,Novice,Rear-end,Rural,Curve,High,Dry,32.44,Serious Injury
17:13,Wednesday,Windy,Car,108.7,Novice,Pedestrian,Highway,Curve,Medium,Wet,32.69,Fatal Injury
07:37,Sunday,Windy,Bus,40.57,Novice,Vehicle overturn,Highway,Curve,Low,Muddy,31.76,Slight Injury
09:29,Friday,Clear,Truck,44.6,Intermediate,Rear-end,Rural,Straight,High,Dry,29.19,Slight Injury
23:47,Saturday,Windy,Truck,54.6,Novice,Head-on,Highway,Curve,Low,Wet,32.07,Slight Injury
05:30,Tuesday,Windy,Bicycle,100.17,Intermediate,Rear-end,Urban,Junction,High,Wet,39.98,Fatal Injury
19:24,Sunday,Foggy,Bicycle,85.26,Experienced,Head-on,Highway,Straight,High,Muddy,12.92,Fatal Injury
18:36,Tuesday,Cloudy,Motorcycle,69.12,Intermediate,Side,Rural,Junction,High,Wet,16.9,Serious Injury
15:11,Tuesday,Windy,Bicycle,85.56,Experienced,Rear-end,Rural,Straight,Medium,Dry,26.26,Serious Injury
22:38,Saturday,Cloudy,Auto,138.38,Intermediate,Head-on,Rural,Straight,High,Wet,22.77,Fatal Injury
09:18,Friday,Rainy,Bus,84.25,Intermediate,Vehicle overturn,Rural,Junction,High,Muddy,11.1,Serious Injury
19:34,Friday,Foggy,Car,108.82,Intermediate,Rear-end,Highway,Straight,Low,Dry,11.23,Fatal Injury
05:30,Monday,Clear,Car,89.29,Novice,Head-on,Urban,Straight,High,Muddy,32.64,Serious Injury
17:59,Sunday,Clear,Car,22.01,Novice,Side,Highway,Junction,High,Wet,35.59,Slight Injury
14:30,Tuesday,Clear,Bus,63.71,Experienced,Pedestrian,Urban,Straight,Low,Muddy,30.54,Serious Injury
07:55,Saturday,Foggy,Truck,81.99,Intermediate,Side,Urban,Junction,High,Muddy,16.56,Fatal Injury
05:04,Saturday,Windy,Bicycle,32.92,Novice,Head-on,Rural,Junction,High,Dry,33.66,Slight Injury
00:19,Sunday,Snowy,Bus,74.96,Intermediate,Rear-end,Rural,Curve,Medium,Muddy,-1.74,Serious Injury
23:19,Monday,Foggy,Motorcycle,137.86,Experienced,Side,Urban,Curve,High,Wet,15.61,Fatal Injury
03:13,Saturday,Foggy,Auto,133.72,Novice,Rear-end,Rural,Straight,Medium,Dry,14.98,Fatal Injury
03:15,Friday,Windy,Bus,67.96,Experienced,Rear-end,Rural,Straight,High,Dry,32.14,Serious Injury
03:44,Wednesday,Rainy,Bus,95.91,Intermediate,Side,Rural,Junction,High,Dry,15.71,Fatal Injury
01:16,Thursday,Windy,Motorcycle,96.37,Experienced,Side,Highway,Junction,High,Wet,39.27,Fatal Injury
09:23,Saturday,Rainy,Bus,49.72,Novice,Rear-end,Urban,Junction,Medium,Wet,17.58,Slight Injury
12:46,Tuesday,Foggy,Auto,56.31,Experienced,Side,Urban,Straight,Medium,Wet,12.19,Slight Injury
21:46,Thursday,Rainy,Bicycle,132.73,Novice,Rear-end,Rural,Junction,Medium,Muddy,16.75,Fatal Injury
01:18,Monday,Windy,Bus,51.81,Experienced,Pedestrian,Urban,Straight,Medium,Wet,37.15,Slight Injury
12:38,Thursday,Windy,Auto,132.37,Intermediate,Side,Rural,Curve,Low,Dry,25.56,Fatal Injury
08:27,Monday,Clear,Bicycle,110.79,Intermediate,Vehicle overturn,Rural,Curve,High,Dry,34.05,Fatal Injury
13:55,Friday,Cloudy,Truck,128.41,Novice,Head-on,Highway,Curve,Medium,Wet,26.39,Fatal Injury
21:42,Friday,Windy,Bus,87.88,Novice,Side,Highway,Straight,High,Dry,36.48,Serious Injury
20:06,Friday,Foggy,Motorcycle,118.34,Intermediate,Side,Rural,Curve,Low,Muddy,12.26,Fatal Injury
07:24,Monday,Cloudy,Auto,71.11,Intermediate,Vehicle overturn,Urban,Straight,Medium,Dry,17.49,Serious Injury
19:54,Sunday,Windy,Motorcycle,113.27,Novice,Vehicle overturn,Urban,Straight,Medium,Muddy,39.78,Fatal Injury
23:50,Wednesday,Snowy,Bicycle,72.01,Novice,Vehicle overturn,Highway,Curve,Medium,Dry,-4.07,Serious Injury
06:20,Monday,Snowy,Car,84.42,Intermediate,Head-on,Urban,Curve,High,Dry,6.65,Fatal Injury
16:59,Monday,Snowy,Car,88.94,Experienced,Pedestrian,Highway,Junction,High,Muddy,4.86,Serious Injury
05:16,Friday,Rainy,Truck,85.47,Novice,Head-on,Urban,Straight,Medium,Wet,10.39,Fatal Injury
14:16,Wednesday,Snowy,Bicycle,66.75,Experienced,Rear-end,Urban,Straight,Low,Dry,-4.98,Slight Injury
09:28,Friday,Windy,Car,139.9,Intermediate,Side,Rural,Curve,Medium,Wet,39.64,Fatal Injury
14:49,Thursday,Cloudy,Motorcycle,95.74,Experienced,Head-on,Rural,Straight,High,Wet,19.99,Serious Injury
02:04,Sunday,Snowy,Bicycle,80.91,Intermediate,Side,Highway,Straight,Medium,Wet,0.55,Fatal Injury
17:57,Monday,Foggy,Truck,84.45,Novice,Vehicle overturn,Urban,Straight,Medium,Wet,19.64,Serious Injury
03:18,Friday,Cloudy,Motorcycle,89.87,Novice,Pedestrian,Rural,Curve,High,Dry,16.65,Serious Injury
22:08,Saturday,Snowy,Bicycle,89.55,Intermediate,Vehicle overturn,Urban,Junction,High,Muddy,4.37,Serious Injury
02:31,Friday,Snowy,Bus,93.67,Novice,Head-on,Highway,Curve,Medium,Dry,2.57,Serious Injury
19:36,Thursday,Cloudy,Car,86.39,Intermediate,Vehicle overturn,Urban,Junction,Medium,Dry,16.25,Serious Injury
07:29,Tuesday,Rainy,Bicycle,80.72,Experienced,Head-on,Rural,Junction,Medium,Wet,14.26,Serious Injury
18:59,Tuesday,Rainy,Bus,93.19,Experienced,Rear-end,Urban,Junction,Low,Wet,13.16,Fatal Injury
07:22,Saturday,Snowy,Auto,74.89,Intermediate,Rear-end,Rural,Junction,High,Muddy,2.37,Serious Injury
20:55,Friday,Clear,Truck,33.38,Novice,Rear-end,Rural,Straight,Low,Muddy,29.19,Slight Injury
23:48,Wednesday,Clear,Motorcycle,31.38,Experienced,Head-on,Rural,Junction,High,Wet,34.54,Slight Injury
10:00,Monday,Foggy,Motorcycle,121.32,Experienced,Side,Rural,Junction,High,Dry,12.75,Fatal Injury
21:16,Monday,Rainy,Bus,59.85,Novice,Rear-end,Rural,Curve,Medium,Wet,13.87,Slight Injury
11:30,Tuesday,Foggy,Bicycle,89.16,Novice,Vehicle overturn,Highway,Junction,Medium,Wet,17.71,Serious Injury
07:37,Sunday,Snowy,Bus,69.02,Experienced,Head-on,Urban,Straight,Low,Muddy,-1.12,Serious Injury
14:48,Thursday,Cloudy,Auto,68.0,Experienced,Pedestrian,Highway,Junction,Low,Muddy,17.37,Serious Injury
04:31,Wednesday,Clear,Car,122.39,Novice,Rear-end,Rural,Straight,Low,Muddy,33.53,Fatal Injury
17:07,Wednesday,Cloudy,Bus,85.72,Intermediate,Vehicle overturn,Highway,Curve,High,Wet,25.08,Serious Injury
01:08,Tuesday,Rainy,Bus,95.6,Experienced,Vehicle overturn,Highway,Straight,Low,Wet,11.41,Serious Injury
00:04,Wednesday,Snowy,Truck,47.2,Experienced,Pedestrian,Urban,Junction,Medium,Wet,10.0,Slight Injury
17:33,Thursday,Clear,Truck,64.97,Intermediate,Rear-end,Urban,Straight,High,Dry,26.37,Serious Injury
13:09,Thursday,Foggy,Motorcycle,69.07,Experienced,Vehicle overturn,Urban,Curve,Medium,Dry,12.39,Serious Injury
12:24,Sunday,Windy,Truck,74.77,Intermediate,Side,Urban,Junction,High,Muddy,26.31,Serious Injury
03:43,Saturday,Snowy,Motorcycle,83.19,Novice,Rear-end,Highway,Straight,Medium,Wet,3.25,Fatal Injury
03:06,Friday,Snowy,Auto,99.1,Novice,Rear-end,Highway,Straight,High,Wet,3.96,Serious Injury
20:53,Wednesday,Cloudy,Car,109.88,Novice,Pedestrian,Highway,Curve,High,Dry,21.86,Fatal Injury
06:49,Saturday,Rainy,Bicycle,98.52,Novice,Side,Rural,Curve,Low,Wet,13.06,Serious Injury
12:00,Monday,Cloudy,Motorcycle,82.78,Novice,Pedestrian,Highway,Curve,Medium,Dry,15.16,Fatal Injury
12:41,Wednesday,Foggy,Bicycle,95.75,Intermediate,Pedestrian,Rural,Straight,Low,Wet,10.89,Fatal Injury
12:38,Saturday,Rainy,Bus,98.93,Novice,Rear-end,Highway,Straight,Low,Muddy,16.34,Fatal Injury
14:37,Thursday,Rainy,Car,131.92,Intermediate,Pedestrian,Rural,Junction,Low,Dry,17.48,Fatal Injury
22:26,Wednesday,Windy,Car,25.19,Experienced,Pedestrian,Highway,Straight,Low,Dry,29.54,Slight Injury
23:55,Monday,Cloudy,Motorcycle,51.6,Intermediate,Rear-end,Highway,Straight,High,Dry,25.14,Slight Injury
07:35,Monday,Clear,Car,42.12,Experienced,Head-on,Urban,Straight,Low,Wet,35.45,Slight Injury
01:47,Tuesday,Rainy,Auto,69.19,Novice,Rear-end,Rural,Curve,Medium,Wet,13.54,Serious Injury
23:09,Saturday,Cloudy,Bicycle,44.25,Novice,Side,Highway,Junction,Medium,Muddy,19.47,Slight Injury
21:54,Sunday,Foggy,Auto,64.54,Experienced,Head-on,Rural,Junction,Medium,Wet,15.74,Serious Injury
12:17,Saturday,Clear,Auto,25.05,Intermediate,Rear-end,Urban,Junction,Medium,Dry,36.77,Slight Injury
04:47,Sunday,Snowy,Motorcycle,92.69,Novice,Rear-end,Rural,Junction,Low,Muddy,2.65,Serious Injury
09:45,Friday,Rainy,Bicycle,61.4,Novice,Rear-end,Rural,Straight,Medium,Muddy,19.41,Serious Injury
20:08,Wednesday,Windy,Auto,91.35,Intermediate,Vehicle overturn,Urban,Junction,Low,Dry,35.31,Serious Injury
01:23,Sunday,Snowy,Auto,85.55,Intermediate,Head-on,Highway,Curve,Low,Wet,-4.26,Fatal Injury
00:33,Thursday,Rainy,Bus,101.6,Experienced,Vehicle overturn,Highway,Junction,Medium,Muddy,10.78,Fatal Injury
07:53,Saturday,Foggy,Bicycle,31.5,Experienced,Head-on,Urban,Curve,Low,Muddy,19.0,Slight Injury
23:29,Saturday,Cloudy,Bicycle,44.81,Experienced,Vehicle overturn,Urban,Junction,Medium,Wet,19.33,Slight Injury
01:18,Thursday,Windy,Auto,79.68,Intermediate,Pedestrian,Rural,Junction,Low,Wet,35.3,Serious Injury
19:30,Sunday,Windy,Bus,129.91,Novice,Rear-end,Urban,Curve,Medium,Dry,29.68,Fatal Injury
06:03,Sunday,Snowy,Bicycle,51.12,Experienced,Head-on,Rural,Curve,Medium,Dry,3.92,Slight Injury
23:34,Saturday,Cloudy,Auto,92.66,Intermediate,Vehicle overturn,Urban,Curve,Low,Wet,20.32,Serious Injury
18:52,Saturday,Cloudy,Bus,64.21,Novice,Rear-end,Urban,Straight,Low,Dry,21.81,Serious Injury
20:46,Tuesday,Snowy,Truck,50.43,Novice,Head-on,Urban,Curve,Medium,Dry,-4.8,Slight Injury
18:12,Tuesday,Cloudy,Bicycle,85.77,Experienced,Vehicle overturn,Highway,Curve,Low,Muddy,17.81,Fatal Injury
16:13,Monday,Foggy,Bicycle,39.17,Experienced,Rear-end,Urban,Straight,High,Muddy,17.21,Slight Injury
06:40,Friday,Clear,Auto,58.26,Novice,Rear-end,Urban,Curve,Medium,Dry,31.63,Slight Injury
04:32,Monday,Clear,Car,121.93,Novice,Head-on,Urban,Straight,Low,Dry,33.44,Fatal Injury
12:57,Saturday,Windy,Bicycle,46.34,Intermediate,Pedestrian,Highway,Junction,High,Wet,30.12,Slight Injury
12:06,Tuesday,Rainy,Bus,22.86,Intermediate,Rear-end,Rural,Junction,Medium,Dry,13.4,Slight Injury
02:59,Friday,Rainy,Motorcycle,128.9,Novice,Rear-end,Urban,Curve,Medium,Wet,19.42,Fatal Injury
03:11,Saturday,Foggy,Bicycle,26.18,Intermediate,Vehicle overturn,Rural,Junction,Medium,Wet,10.04,Slight Injury
00:10,Tuesday,Foggy,Truck,47.22,Intermediate,Vehicle overturn,Urban,Curve,Medium,Dry,18.25,Slight Injury
05:06,Friday,Windy,Auto,34.51,Intermediate,Side,Highway,Straight,High,Wet,37.01,Slight Injury
01:12,Wednesday,Snowy,Truck,68.74,Intermediate,Head-on,Highway,Junction,Medium,Dry,-0.59,Serious Injury
23:07,Wednesday,Snowy,Car,66.42,Experienced,Rear-end,Urban,Straight,Medium,Muddy,8.01,Serious Injury
17:01,Monday,Windy,Bicycle,43.98,Novice,Head-on,Rural,Junction,Medium,Wet,34.23,Slight Injury
02:49,Monday,Windy,Bus,114.2,Intermediate,Pedestrian,Urban,Straight,Medium,Wet,27.47,Fatal Injury
12:22,Saturday,Windy,Bicycle,99.34,Novice,Head-on,Rural,Junction,Low,Dry,33.13,Fatal Injury
20:37,Monday,Windy,Motorcycle,78.59,Experienced,Rear-end,Urban,Curve,High,Wet,32.64,Serious Injury
07:26,Wednesday,Foggy,Bus,103.3,Experienced,Head-on,Rural,Straight,High,Muddy,10.14,Fatal Injury
04:40,Sunday,Clear,Motorcycle,62.8,Experienced,Rear-end,Rural,Junction,High,Muddy,28.33,Serious Injury
06:31,Monday,Foggy,Bus,60.08,Intermediate,Head-on,Rural,Straight,High,Wet,15.17,Slight Injury
16:57,Sunday,Cloudy,Auto,66.89,Intermediate,Head-on,Rural,Junction,Medium,Muddy,27.45,Slight Injury
21:16,Sunday,Foggy,Motorcycle,60.92,Intermediate,Rear-end,Rural,Straight,Low,Muddy,12.0,Serious Injury
20:11,Sunday,Windy,Bus,98.28,Novice,Head-on,Rural,Straight,High,Muddy,39.62,Serious Injury
02:42,Monday,Snowy,Truck,96.62,Experienced,Rear-end,Highway,Curve,High,Muddy,-2.98,Serious Injury
10:42,Saturday,Snowy,Auto,47.36,Novice,Vehicle overturn,Rural,Junction,Medium,Dry,0.41,Slight Injury
13:44,Friday,Windy,Truck,115.27,Experienced,Pedestrian,Highway,Straight,Low,Muddy,29.4,Fatal Injury
17:23,Friday,Foggy,Car,99.67,Novice,Rear-end,Rural,Junction,Low,Muddy,16.65,Serious Injury
23:34,Saturday,Cloudy,Auto,92.66,Intermediate,Vehicle overturn,Urban,Curve,Low,Wet,20.32,Serious Injury
10:06,Monday,Clear,Auto,109.16,Intermediate,Side,Rural,Curve,Low,Wet,31.75,Fatal Injury
12:09,Friday,Cloudy,Motorcycle,60.25,Novice,Head-on,Urban,Curve,High,Muddy,25.43,Serious Injury
18:52,Saturday,Cloudy,Bus,64.21,Novice,Rear-end,Urban,Straight,Low,Dry,21.81,Serious Injury
14:41,Tuesday,Cloudy,Truck,90.35,Experienced,Side,Highway,Junction,Low,Dry,24.51,Fatal Injury
04:52,Tuesday,Snowy,Auto,132.63,Intermediate,Vehicle overturn,Rural,Straight,Medium,Muddy,-3.83,Fatal Injury
14:12,Tuesday,Rainy,Truck,90.28,Experienced,Pedestrian,Rural,Straight,Medium,Muddy,13.96,Serious Injury
05:56,Tuesday,Rainy,Bus,61.92,Novice,Head-on,Rural,Junction,Medium,Wet,11.66,Serious Injury
13:38,Monday,Cloudy,Motorcycle,131.54,Experienced,Side,Rural,Curve,Medium,Muddy,19.84,Fatal Injury
02:37,Sunday,Snowy,Auto,117.32,Experienced,Vehicle overturn,Urban,Junction,Low,Dry,9.2,Fatal Injury
02:20,Saturday,Cloudy,Truck,22.05,Intermediate,Side,Rural,Straight,Medium,Muddy,22.54,Slight Injury
02:51,Tuesday,Snowy,Truck,22.89,Intermediate,Side,Highway,Curve,Low,Muddy,6.19,Slight Injury
14:20,Wednesday,Windy,Auto,83.71,Experienced,Rear-end,Urban,Junction,High,Muddy,34.57,Fatal Injury
12:58,Tuesday,Clear,Motorcycle,62.64,Intermediate,Side,Urban,Straight,Medium,Dry,37.75,Slight Injury
07:36,Tuesday,Cloudy,Bus,41.42,Intermediate,Rear-end,Urban,Straight,Medium,Dry,18.03,Slight Injury
04:28,Friday,Clear,Bicycle,84.54,Intermediate,Pedestrian,Rural,Curve,High,Muddy,35.21,Serious Injury
11:19,Wednesday,Clear,Car,127.33,Novice,Side,Highway,Curve,Medium,Muddy,35.73,Fatal Injury
11:06,Thursday,Snowy,Bus,93.29,Experienced,Rear-end,Highway,Straight,Medium,Muddy,9.36,Serious Injury
06:55,Monday,Cloudy,Bicycle,80.61,Intermediate,Side,Urban,Curve,Low,Wet,18.25,Fatal Injury
05:05,Friday,Rainy,Truck,121.07,Intermediate,Pedestrian,Highway,Straight,Low,Dry,12.83,Fatal Injury
09:11,Friday,Clear,Car,136.66,Experienced,Pedestrian,Urban,Curve,Low,Dry,37.44,Fatal Injury
17:47,Tuesday,Windy,Motorcycle,75.65,Intermediate,Rear-end,Rural,Straight,High,Wet,29.97,Serious Injury
20:26,Monday,Cloudy,Truck,117.08,Intermediate,Head-on,Highway,Junction,Low,Dry,24.08,Fatal Injury
18:56,Thursday,Clear,Bus,45.31,Novice,Head-on,Rural,Curve,Low,Muddy,28.85,Slight Injury
04:21,Thursday,Windy,Bicycle,139.37,Novice,Pedestrian,Highway,Curve,High,Wet,29.43,Fatal Injury
19:31,Tuesday,Foggy,Truck,37.49,Novice,Pedestrian,Highway,Curve,Low,Dry,10.43,Slight Injury
13:59,Friday,Foggy,Bicycle,87.69,Experienced,Pedestrian,Rural,Junction,High,Muddy,17.49,Serious Injury
01:04,Monday,Rainy,Truck,114.92,Intermediate,Head-on,Rural,Junction,High,Dry,14.38,Fatal Injury
09:10,Thursday,Foggy,Bicycle,98.72,Intermediate,Rear-end,Highway,Junction,Medium,Wet,17.05,Fatal Injury
03:30,Tuesday,Snowy,Truck,124.47,Experienced,Rear-end,Urban,Curve,Medium,Muddy,8.68,Fatal Injury
22:45,Tuesday,Windy,Bus,61.03,Intermediate,Vehicle overturn,Highway,Straight,High,Wet,37.63,Slight Injury
21:10,Tuesday,Windy,Bicycle,61.28,Experienced,Side,Urban,Curve,High,Wet,35.63,Slight Injury
05:26,Wednesday,Foggy,Bicycle,68.84,Intermediate,Pedestrian,Rural,Junction,High,Wet,15.73,Serious Injury
22:00,Thursday,Rainy,Bus,119.25,Intermediate,Rear-end,Highway,Curve,High,Muddy,19.11,Fatal Injury
15:52,Tuesday,Windy,Auto,61.45,Intermediate,Side,Highway,Straight,Medium,Wet,35.99,Slight Injury
05:08,Friday,Windy,Car,37.21,Novice,Pedestrian,Highway,Straight,Low,Wet,28.04,Slight Injury
00:39,Thursday,Rainy,Motorcycle,24.43,Experienced,Pedestrian,Highway,Straight,High,Dry,19.12,Slight Injury
03:55,Friday,Windy,Motorcycle,134.58,Experienced,Rear-end,Highway,Straight,Low,Dry,31.72,Fatal Injury
06:40,Monday,Snowy,Truck,27.13,Novice,Head-on,Rural,Curve,High,Wet,-4.35,Slight Injury
15:15,Thursday,Foggy,Auto,23.82,Experienced,Pedestrian,Rural,Junction,High,Wet,16.01,Slight Injury
13:25,Thursday,Rainy,Truck,33.88,Experienced,Head-on,Rural,Junction,Medium,Muddy,11.35,Slight Injury
13:26,Monday,Rainy,Truck,82.29,Experienced,Rear-end,Urban,Curve,Medium,Muddy,18.12,Fatal Injury
12:42,Friday,Windy,Car,89.72,Intermediate,Rear-end,Highway,Junction,High,Wet,27.95,Fatal Injury
08:19,Monday,Snowy,Car,90.26,Intermediate,Rear-end,Urban,Junction,Medium,Muddy,-4.75,Fatal Injury
15:20,Tuesday,Cloudy,Bus,68.46,Intermediate,Pedestrian,Rural,Junction,Medium,Dry,16.88,Slight Injury
22:49,Sunday,Clear,Truck,89.03,Experienced,Head-on,Rural,Straight,Medium,Muddy,37.43,Fatal Injury
11:36,Monday,Clear,Bus,63.39,Novice,Pedestrian,Rural,Curve,Low,Dry,31.82,Serious Injury
00:04,Wednesday,Windy,Bicycle,42.21,Intermediate,Rear-end,Highway,Junction,Low,Wet,39.42,Slight Injury
07:46,Tuesday,Cloudy,Truck,95.3,Intermediate,Side,Rural,Curve,High,Dry,21.31,Serious Injury
11:55,Wednesday,Clear,Bicycle,86.88,Novice,Vehicle overturn,Highway,Junction,Medium,Wet,30.21,Fatal Injury
08:38,Sunday,Foggy,Auto,69.74,Experienced,Vehicle overturn,Rural,Straight,Low,Dry,18.42,Serious Injury
02:04,Wednesday,Clear,Bicycle,131.88,Experienced,Side,Urban,Junction,Medium,Muddy,36.3,Fatal Injury
13:38,Monday,Snowy,Bicycle,43.69,Novice,Pedestrian,Rural,Straight,High,Wet,1.43,Slight Injury
00:08,Sunday,Snowy,Auto,136.55,Novice,Rear-end,Urban,Curve,High,Dry,9.52,Fatal Injury
15:23,Monday,Cloudy,Car,70.12,Novice,Rear-end,Highway,Curve,Medium,Dry,28.85,Serious Injury
19:46,Sunday,Snowy,Car,55.66,Intermediate,Rear-end,Urban,Straight,High,Dry,-3.36,Slight Injury
00:20,Wednesday,Snowy,Bicycle,122.21,Intermediate,Head-on,Rural,Curve,Low,Wet,-3.56,Fatal Injury
12:42,Thursday,Foggy,Auto,43.76,Experienced,Rear-end,Urban,Junction,Medium,Dry,17.66,Slight Injury
11:26,Thursday,Snowy,Car,20.29,Intermediate,Head-on,Urban,Straight,Medium,Dry,2.61,Slight Injury
00:47,Sunday,Windy,Truck,23.85,Novice,Pedestrian,Rural,Junction,High,Wet,29.27,Slight Injury
09:48,Saturday,Rainy,Car,62.05,Experienced,Side,Rural,Straight,High,Wet,18.04,Serious Injury
14:33,Saturday,Clear,Truck,100.37,Experienced,Vehicle overturn,Highway,Junction,Low,Muddy,39.37,Fatal Injury
02:31,Saturday,Snowy,Bus,32.81,Novice,Head-on,Urban,Junction,Medium,Muddy,6.7,Slight Injury
14:34,Tuesday,Cloudy,Bicycle,105.4,Experienced,Head-on,Highway,Junction,Medium,Muddy,17.31,Fatal Injury
15:56,Thursday,Clear,Bicycle,87.05,Intermediate,Vehicle overturn,Highway,Curve,Low,Wet,28.6,Fatal Injury
03:34,Thursday,Windy,Auto,92.61,Novice,Pedestrian,Rural,Straight,High,Dry,33.3,Serious Injury
23:46,Saturday,Rainy,Truck,107.64,Intermediate,Vehicle overturn,Urban,Straight,Low,Dry,15.75,Fatal Injury
18:36,Tuesday,Clear,Car,71.61,Experienced,Head-on,Rural,Curve,High,Wet,39.77,Serious Injury
06:04,Saturday,Windy,Auto,132.36,Novice,Side,Rural,Junction,High,Dry,30.64,Fatal Injury
12:52,Thursday,Rainy,Car,84.15,Novice,Pedestrian,Highway,Junction,Low,Muddy,19.49,Fatal Injury
04:02,Thursday,Windy,Bicycle,116.42,Novice,Head-on,Rural,Curve,Medium,Dry,26.24,Fatal Injury
01:42,Monday,Rainy,Truck,71.7,Intermediate,Pedestrian,Rural,Curve,Low,Dry,15.37,Serious Injury
09:19,Saturday,Windy,Motorcycle,74.9,Novice,Head-on,Rural,Curve,High,Muddy,38.04,Serious Injury
17:44,Monday,Cloudy,Truck,88.61,Experienced,Head-on,Highway,Curve,Low,Wet,28.6,Serious Injury
09:10,Friday,Foggy,Motorcycle,43.19,Intermediate,Head-on,Urban,Junction,High,Muddy,15.23,Slight Injury
05:08,Friday,Windy,Car,37.21,Novice,Pedestrian,Highway,Straight,Low,Wet,28.04,Slight Injury
12:44,Sunday,Rainy,Motorcycle,114.71,Intermediate,Pedestrian,Highway,Curve,Low,Wet,13.45,Fatal Injury
00:17,Sunday,Snowy,Motorcycle,21.17,Intermediate,Rear-end,Rural,Junction,High,Muddy,7.0,Slight Injury
04:40,Friday,Clear,Truck,89.68,Novice,Pedestrian,Rural,Straight,Medium,Dry,29.63,Serious Injury
03:16,Sunday,Windy,Bus,69.98,Experienced,Pedestrian,Urban,Curve,Medium,Wet,37.62,Slight Injury
23:22,Thursday,Snowy,Bicycle,72.97,Intermediate,Pedestrian,Highway,Junction,Low,Muddy,6.89,Serious Injury
18:16,Thursday,Windy,Car,110.65,Intermediate,Side,Rural,Curve,Low,Muddy,39.5,Fatal Injury
07:15,Wednesday,Cloudy,Car,60.15,Experienced,Head-on,Urban,Straight,Low,Wet,29.59,Serious Injury
02:06,Friday,Windy,Bicycle,22.48,Novice,Vehicle overturn,Urban,Curve,High,Muddy,34.47,Slight Injury
10:00,Tuesday,Windy,Auto,83.55,Experienced,Rear-end,Urban,Curve,Medium,Muddy,27.92,Fatal Injury
12:22,Saturday,Windy,Bicycle,99.34,Novice,Head-on,Rural,Junction,Low,Dry,33.13,Fatal Injury
09:59,Saturday,Rainy,Bicycle,30.53,Novice,Rear-end,Rural,Curve,Medium,Muddy,14.76,Slight Injury
07:28,Saturday,Rainy,Car,86.93,Intermediate,Rear-end,Rural,Curve,Low,Wet,19.03,Serious Injury
12:26,Saturday,Foggy,Auto,136.29,Intermediate,Pedestrian,Urban,Curve,Low,Muddy,10.71,Fatal Injury
01:37,Wednesday,Snowy,Car,77.12,Experienced,Head-on,Urban,Junction,Low,Dry,-4.88,Serious Injury
17:58,Thursday,Windy,Motorcycle,49.17,Novice,Side,Urban,Straight,High,Wet,30.55,Slight Injury
23:18,Friday,Windy,Bus,69.17,Novice,Pedestrian,Highway,Junction,High,Muddy,38.75,Serious Injury
05:57,Friday,Rainy,Truck,88.97,Intermediate,Vehicle overturn,Highway,Junction,Low,Wet,19.84,Serious Injury
15:20,Thursday,Windy,Bus,95.73,Novice,Vehicle overturn,Urban,Curve,Medium,Wet,31.96,Fatal Injury
04:29,Sunday,Clear,Car,86.56,Experienced,Head-on,Highway,Junction,High,Muddy,35.42,Serious Injury
11:34,Thursday,Foggy,Car,131.04,Novice,Pedestrian,Highway,Junction,Medium,Wet,10.21,Fatal Injury
00:12,Monday,Clear,Motorcycle,101.56,Experienced,Vehicle overturn,Rural,Junction,Low,Dry,32.72,Fatal Injury
19:13,Sunday,Clear,Car,23.53,Experienced,Rear-end,Rural,Junction,Low,Dry,26.13,Slight Injury
00:02,Friday,Snowy,Motorcycle,75.53,Intermediate,Rear-end,Highway,Junction,High,Dry,2.31,Serious Injury
02:52,Friday,Clear,Auto,67.32,Novice,Pedestrian,Rural,Straight,High,Muddy,34.25,Slight Injury
23:17,Tuesday,Cloudy,Bicycle,30.58,Experienced,Head-on,Highway,Curve,High,Dry,17.39,Slight Injury
11:26,Monday,Snowy,Bus,69.86,Intermediate,Pedestrian,Highway,Curve,Low,Dry,8.41,Serious Injury
16:09,Thursday,Clear,Auto,136.43,Intermediate,Side,Urban,Curve,Medium,Wet,28.48,Fatal Injury
22:49,Tuesday,Cloudy,Bicycle,64.34,Intermediate,Vehicle overturn,Highway,Curve,High,Muddy,23.94,Slight Injury
22:17,Thursday,Foggy,Motorcycle,91.37,Novice,Side,Highway,Junction,Medium,Wet,10.3,Serious Injury
22:35,Saturday,Rainy,Auto,37.54,Intermediate,Pedestrian,Highway,Junction,Medium,Wet,17.06,Slight Injury
21:40,Monday,Snowy,Motorcycle,128.76,Experienced,Pedestrian,Urban,Curve,High,Dry,4.79,Fatal Injury
21:58,Tuesday,Clear,Truck,38.86,Novice,Vehicle overturn,Urban,Straight,Low,Dry,26.53,Slight Injury
